InvoiceNo,StockCode,CHOCOLATE THIS WAY METAL SIGN,Quantity,UnitPrice,CustomerID,Country
560434,84596G,CHOCOLATE THIS WAY METAL SIGN,3,0.83,,United Kingdom
560434,21709,CHOCOLATE THIS WAY METAL SIGN,3,3.29,,United Kingdom
560445,22112,CHOCOLATE THIS WAY METAL SIGN,72,4.25,14156,EIRE
560539,21289,CHOCOLATE THIS WAY METAL SIGN,4,1.25,16745,United Kingdom
560553,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,13991,United Kingdom
560555,22112,CHOCOLATE THIS WAY METAL SIGN,1,4.95,14178,United Kingdom
560557,72741,CHOCOLATE THIS WAY METAL SIGN,2,1.45,18101,United Kingdom
560567,22112,CHOCOLATE THIS WAY METAL SIGN,1,12.46,,United Kingdom
560567,85049g,CHOCOLATE THIS WAY METAL SIGN,4,2.46,,United Kingdom
560569,85049G,CHOCOLATE THIS WAY METAL SIGN,12,1.25,12480,Germany
560577,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,18223,United Kingdom
560579,85152,CHOCOLATE THIS WAY METAL SIGN,1,2.1,15867,United Kingdom
560579,21908,CHOCOLATE THIS WAY METAL SIGN,2,2.1,15867,United Kingdom
560579,85049G,CHOCOLATE THIS WAY METAL SIGN,2,1.25,15867,United Kingdom
560590,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,12560,Germany
560650,22725,CHOCOLATE THIS WAY METAL SIGN,1,3.75,15529,United Kingdom
560691,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,13136,United Kingdom
560692,84596G,CHOCOLATE THIS WAY METAL SIGN,3,0.42,14704,United Kingdom
560698,22112,CHOCOLATE THIS WAY METAL SIGN,9,4.95,16353,United Kingdom
560716,85152,CHOCOLATE THIS WAY METAL SIGN,24,2.1,17675,United Kingdom
560726,85152,CHOCOLATE THIS WAY METAL SIGN,1,2.1,17962,United Kingdom
560729,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,17511,United Kingdom
560732,22725,CHOCOLATE THIS WAY METAL SIGN,2,3.75,14056,United Kingdom
560772,21709,CHOCOLATE THIS WAY METAL SIGN,1,3.29,,United Kingdom
560772,21908,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
560772,84596G,CHOCOLATE THIS WAY METAL SIGN,2,0.83,,United Kingdom
560779,85152,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
560780,21908,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
560783,85036B,CHOCOLATE THIS WAY METAL SIGN,12,4.25,15108,European Community
560805,85049G,CHOCOLATE THIS WAY METAL SIGN,12,1.25,14259,United Kingdom
560841,21908,CHOCOLATE THIS WAY METAL SIGN,12,1.85,14298,United Kingdom
560859,22112,CHOCOLATE THIS WAY METAL SIGN,2,4.95,13668,United Kingdom
560861,85049G,CHOCOLATE THIS WAY METAL SIGN,2,1.25,17660,United Kingdom
560862,85049G,CHOCOLATE THIS WAY METAL SIGN,3,1.25,14085,United Kingdom
560878,85152,CHOCOLATE THIS WAY METAL SIGN,2,2.1,14410,United Kingdom
560911,85035B,CHOCOLATE THIS WAY METAL SIGN,2,4.25,17961,United Kingdom
560913,85035B,CHOCOLATE THIS WAY METAL SIGN,1,4.25,17961,United Kingdom
560926,84596G,CHOCOLATE THIS WAY METAL SIGN,4,0.83,,United Kingdom
560938,22112,CHOCOLATE THIS WAY METAL SIGN,1,12.46,,United Kingdom
560938,22725,CHOCOLATE THIS WAY METAL SIGN,1,8.29,,United Kingdom
560938,85049g,CHOCOLATE THIS WAY METAL SIGN,1,2.46,,United Kingdom
560979,72741,CHOCOLATE THIS WAY METAL SIGN,18,1.45,15232,United Kingdom
560999,22930,CHOCOLATE THIS WAY METAL SIGN,1,2.55,,United Kingdom
560999,22931,CHOCOLATE THIS WAY METAL SIGN,1,2.55,,United Kingdom
561005,22930,CHOCOLATE THIS WAY METAL SIGN,1,2.55,17961,United Kingdom
561020,85152,CHOCOLATE THIS WAY METAL SIGN,2,2.1,13563,United Kingdom
561020,84596G,CHOCOLATE THIS WAY METAL SIGN,2,0.42,13563,United Kingdom
561025,21908,CHOCOLATE THIS WAY METAL SIGN,1,2.1,16241,United Kingdom
561034,21908,CHOCOLATE THIS WAY METAL SIGN,2,2.1,15506,United Kingdom
561034,21908,CHOCOLATE THIS WAY METAL SIGN,3,2.1,15506,United Kingdom
561034,85152,CHOCOLATE THIS WAY METAL SIGN,1,2.1,15506,United Kingdom
C561041,22725,CHOCOLATE THIS WAY METAL SIGN,-1,3.75,15708,United Kingdom
561043,72741,CHOCOLATE THIS WAY METAL SIGN,18,1.45,15708,United Kingdom
561058,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,17724,United Kingdom
561064,85152,CHOCOLATE THIS WAY METAL SIGN,1,2.1,18109,United Kingdom
561073,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,13408,United Kingdom
561080,22112,CHOCOLATE THIS WAY METAL SIGN,2,4.95,,United Kingdom
561080,21106,CHOCOLATE THIS WAY METAL SIGN,2,2.95,,United Kingdom
561080,21111,CHOCOLATE THIS WAY METAL SIGN,2,2.95,,United Kingdom
561081,84596G,CHOCOLATE THIS WAY METAL SIGN,2,0.42,13230,United Kingdom
561092,84596G,CHOCOLATE THIS WAY METAL SIGN,16,0.42,17054,United Kingdom
561112,22112,CHOCOLATE THIS WAY METAL SIGN,1,4.95,14606,United Kingdom
561113,85049G,CHOCOLATE THIS WAY METAL SIGN,1,1.25,17841,United Kingdom
561119,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,17719,United Kingdom
561192,85152,CHOCOLATE THIS WAY METAL SIGN,1,2.1,16033,United Kingdom
561195,84596G,CHOCOLATE THIS WAY METAL SIGN,16,0.42,14796,United Kingdom
561203,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,14232,United Kingdom
561203,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,14232,United Kingdom
561209,21288,CHOCOLATE THIS WAY METAL SIGN,1,3.29,,United Kingdom
561209,84596G,CHOCOLATE THIS WAY METAL SIGN,1,0.83,,United Kingdom
561209,85049G,CHOCOLATE THIS WAY METAL SIGN,1,2.46,,United Kingdom
561214,21832,CHOCOLATE THIS WAY METAL SIGN,1,3.29,,United Kingdom
561217,21111,CHOCOLATE THIS WAY METAL SIGN,1,5.79,,United Kingdom
561217,21908,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
561218,85152,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
561236,84596G,CHOCOLATE THIS WAY METAL SIGN,32,0.42,15159,United Kingdom
561242,22725,CHOCOLATE THIS WAY METAL SIGN,12,3.75,16258,United Kingdom
561258,85049G,CHOCOLATE THIS WAY METAL SIGN,12,1.25,15513,United Kingdom
561352,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,18094,United Kingdom
561352,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,18094,United Kingdom
561369,21908,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
561371,85035B,CHOCOLATE THIS WAY METAL SIGN,1,8.29,,United Kingdom
561382,85152,CHOCOLATE THIS WAY METAL SIGN,1,2.1,16750,United Kingdom
561382,21908,CHOCOLATE THIS WAY METAL SIGN,1,2.1,16750,United Kingdom
561382,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,16750,United Kingdom
561382,85038,CHOCOLATE THIS WAY METAL SIGN,4,2.1,16750,United Kingdom
561471,72741,CHOCOLATE THIS WAY METAL SIGN,18,1.45,14911,EIRE
561473,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,15078,United Kingdom
561513,84596G,CHOCOLATE THIS WAY METAL SIGN,1,0.83,,United Kingdom
561513,85152,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
561513,22112,CHOCOLATE THIS WAY METAL SIGN,2,4.95,,United Kingdom
561515,22112,CHOCOLATE THIS WAY METAL SIGN,1,10.79,,United Kingdom
561515,84596G,CHOCOLATE THIS WAY METAL SIGN,4,0.83,,United Kingdom
561533,22725,CHOCOLATE THIS WAY METAL SIGN,24,3.75,16672,United Kingdom
561595,22725,CHOCOLATE THIS WAY METAL SIGN,8,3.75,12853,United Kingdom
561595,22112,CHOCOLATE THIS WAY METAL SIGN,8,4.95,12853,United Kingdom
561600,85152,CHOCOLATE THIS WAY METAL SIGN,2,2.1,15861,United Kingdom
561632,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,15639,United Kingdom
561644,85152,CHOCOLATE THIS WAY METAL SIGN,96,1.66,16029,United Kingdom
561647,22112,CHOCOLATE THIS WAY METAL SIGN,48,4.25,13340,United Kingdom
561651,85152,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
561670,85049G,CHOCOLATE THIS WAY METAL SIGN,6,1.25,17373,United Kingdom
C561684,22725,CHOCOLATE THIS WAY METAL SIGN,-1,3.75,13136,United Kingdom
561685,21291,CHOCOLATE THIS WAY METAL SIGN,16,0.85,14315,United Kingdom
561685,21289,CHOCOLATE THIS WAY METAL SIGN,16,1.25,14315,United Kingdom
561685,21292,CHOCOLATE THIS WAY METAL SIGN,16,0.85,14315,United Kingdom
561700,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,14738,United Kingdom
561706,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,14735,United Kingdom
561713,22935,CHOCOLATE THIS WAY METAL SIGN,20,3.25,12901,United Kingdom
561795,21709,CHOCOLATE THIS WAY METAL SIGN,4,4.95,12716,France
561798,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,14911,EIRE
561818,22112,CHOCOLATE THIS WAY METAL SIGN,1,4.95,16775,United Kingdom
561820,21106,CHOCOLATE THIS WAY METAL SIGN,1,5.79,,United Kingdom
561820,21109,CHOCOLATE THIS WAY METAL SIGN,1,13.29,,United Kingdom
561820,21111,CHOCOLATE THIS WAY METAL SIGN,1,5.79,,United Kingdom
561820,85152,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
561860,85049G,CHOCOLATE THIS WAY METAL SIGN,1,1.25,17997,United Kingdom
561860,85049G,CHOCOLATE THIS WAY METAL SIGN,1,1.25,17997,United Kingdom
561874,22930,CHOCOLATE THIS WAY METAL SIGN,2,2.55,16255,United Kingdom
561874,22931,CHOCOLATE THIS WAY METAL SIGN,2,2.55,16255,United Kingdom
561876,85152,CHOCOLATE THIS WAY METAL SIGN,3,2.1,14472,United Kingdom
561878,22802,CHOCOLATE THIS WAY METAL SIGN,2,19.95,17388,United Kingdom
561879,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,13722,United Kingdom
561879,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,13722,United Kingdom
561890,21292,CHOCOLATE THIS WAY METAL SIGN,16,0.85,12697,Sweden
561896,21832,CHOCOLATE THIS WAY METAL SIGN,12,1.65,15819,United Kingdom
561900,22725,CHOCOLATE THIS WAY METAL SIGN,3,3.75,16655,United Kingdom
561903,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,17162,United Kingdom
561911,22937,CHOCOLATE THIS WAY METAL SIGN,6,2.55,12534,Germany
561915,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,14408,United Kingdom
561917,85152,CHOCOLATE THIS WAY METAL SIGN,1,2.1,16904,United Kingdom
561933,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,12949,United Kingdom
562024,22936,CHOCOLATE THIS WAY METAL SIGN,1,6.63,,United Kingdom
562024,84596G,CHOCOLATE THIS WAY METAL SIGN,1,0.83,,United Kingdom
562031,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,16984,United Kingdom
562031,85152,CHOCOLATE THIS WAY METAL SIGN,24,2.1,16984,United Kingdom
562034,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,12449,Belgium
562046,21709,CHOCOLATE THIS WAY METAL SIGN,4,4.95,12378,Switzerland
562046,22930,CHOCOLATE THIS WAY METAL SIGN,6,2.55,12378,Switzerland
562046,21288,CHOCOLATE THIS WAY METAL SIGN,6,2.95,12378,Switzerland
562046,85049G,CHOCOLATE THIS WAY METAL SIGN,12,1.25,12378,Switzerland
562085,85049G,CHOCOLATE THIS WAY METAL SIGN,12,1.25,15228,United Kingdom
562093,85038,CHOCOLATE THIS WAY METAL SIGN,18,1.85,13777,United Kingdom
562101,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,13850,United Kingdom
562101,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,13850,United Kingdom
562104,22112,CHOCOLATE THIS WAY METAL SIGN,4,12.46,,United Kingdom
562104,85049g,CHOCOLATE THIS WAY METAL SIGN,3,2.46,,United Kingdom
562105,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,15271,United Kingdom
562113,21288,CHOCOLATE THIS WAY METAL SIGN,1,3.29,,United Kingdom
562113,72741,CHOCOLATE THIS WAY METAL SIGN,6,2.76,,United Kingdom
562113,84596G,CHOCOLATE THIS WAY METAL SIGN,1,0.83,,United Kingdom
562125,22802,CHOCOLATE THIS WAY METAL SIGN,2,19.95,17887,United Kingdom
562128,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,16150,United Kingdom
562128,21289,CHOCOLATE THIS WAY METAL SIGN,16,1.25,16150,United Kingdom
562128,21292,CHOCOLATE THIS WAY METAL SIGN,16,0.85,16150,United Kingdom
562128,21291,CHOCOLATE THIS WAY METAL SIGN,16,0.85,16150,United Kingdom
562129,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,13186,United Kingdom
562129,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,13186,United Kingdom
562143,21832,CHOCOLATE THIS WAY METAL SIGN,24,1.65,16422,United Kingdom
562145,85152,CHOCOLATE THIS WAY METAL SIGN,12,2.1,17656,United Kingdom
562156,72741,CHOCOLATE THIS WAY METAL SIGN,18,1.45,14401,United Kingdom
562162,22937,CHOCOLATE THIS WAY METAL SIGN,3,2.55,12841,United Kingdom
562200,22725,CHOCOLATE THIS WAY METAL SIGN,12,3.75,17719,United Kingdom
562203,22112,CHOCOLATE THIS WAY METAL SIGN,12,4.95,16102,United Kingdom
562203,72741,CHOCOLATE THIS WAY METAL SIGN,72,1.25,16102,United Kingdom
562205,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,18055,United Kingdom
562213,22725,CHOCOLATE THIS WAY METAL SIGN,1,3.75,13975,United Kingdom
562213,85049G,CHOCOLATE THIS WAY METAL SIGN,3,1.25,13975,United Kingdom
562258,21832,CHOCOLATE THIS WAY METAL SIGN,1,1.65,16348,United Kingdom
562258,21832,CHOCOLATE THIS WAY METAL SIGN,1,1.65,16348,United Kingdom
562258,21832,CHOCOLATE THIS WAY METAL SIGN,1,1.65,16348,United Kingdom
562264,21908,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
562264,85049G,CHOCOLATE THIS WAY METAL SIGN,1,2.46,,United Kingdom
562271,22725,CHOCOLATE THIS WAY METAL SIGN,2,3.75,16098,United Kingdom
562276,22935,CHOCOLATE THIS WAY METAL SIGN,6,3.25,17735,United Kingdom
562276,22932,CHOCOLATE THIS WAY METAL SIGN,6,2.55,17735,United Kingdom
562347,85152,CHOCOLATE THIS WAY METAL SIGN,2,2.1,13263,United Kingdom
562347,84596G,CHOCOLATE THIS WAY METAL SIGN,2,0.42,13263,United Kingdom
562378,85049G,CHOCOLATE THIS WAY METAL SIGN,6,1.25,15046,United Kingdom
562420,72741,CHOCOLATE THIS WAY METAL SIGN,3,2.76,,United Kingdom
562420,85152,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
562461,85152,CHOCOLATE THIS WAY METAL SIGN,157,1.66,16029,United Kingdom
562516,22112,CHOCOLATE THIS WAY METAL SIGN,36,4.25,15129,United Kingdom
562517,21908,CHOCOLATE THIS WAY METAL SIGN,1,2.1,15719,United Kingdom
562525,21109,CHOCOLATE THIS WAY METAL SIGN,2,6.75,18282,United Kingdom
562540,21908,CHOCOLATE THIS WAY METAL SIGN,3,2.1,17400,United Kingdom
562540,22725,CHOCOLATE THIS WAY METAL SIGN,2,3.75,17400,United Kingdom
562540,85038,CHOCOLATE THIS WAY METAL SIGN,3,2.1,17400,United Kingdom
562542,85049G,CHOCOLATE THIS WAY METAL SIGN,1,1.25,17377,United Kingdom
562542,85049G,CHOCOLATE THIS WAY METAL SIGN,2,1.25,17377,United Kingdom
562550,22725,CHOCOLATE THIS WAY METAL SIGN,6,3.75,13082,United Kingdom
562551,85049G,CHOCOLATE THIS WAY METAL SIGN,1,1.25,17231,United Kingdom
562551,85049G,CHOCOLATE THIS WAY METAL SIGN,1,1.25,17231,United Kingdom
562558,21908,CHOCOLATE THIS WAY METAL SIGN,1,2.1,13451,United Kingdom
562558,21908,CHOCOLATE THIS WAY METAL SIGN,3,2.1,13451,United Kingdom
562569,85049G,CHOCOLATE THIS WAY METAL SIGN,3,1.25,17323,United Kingdom
562574,21908,CHOCOLATE THIS WAY METAL SIGN,2,2.1,14903,United Kingdom
562593,85049G,CHOCOLATE THIS WAY METAL SIGN,2,1.25,16549,United Kingdom
562599,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,13013,United Kingdom
562615,84596G,CHOCOLATE THIS WAY METAL SIGN,8,0.42,16458,United Kingdom
562652,22112,CHOCOLATE THIS WAY METAL SIGN,3,4.95,14844,United Kingdom
562652,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,14844,United Kingdom
562688,21908,CHOCOLATE THIS WAY METAL SIGN,3,2.1,13869,United Kingdom
562708,21908,CHOCOLATE THIS WAY METAL SIGN,3,2.1,17085,United Kingdom
562711,22112,CHOCOLATE THIS WAY METAL SIGN,1,4.95,16788,United Kingdom
562711,21908,CHOCOLATE THIS WAY METAL SIGN,1,2.1,16788,United Kingdom
562715,21908,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
562730,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,17554,United Kingdom
562767,22112,CHOCOLATE THIS WAY METAL SIGN,3,4.95,13769,United Kingdom
562774,22112,CHOCOLATE THIS WAY METAL SIGN,3,4.95,13500,United Kingdom
562780,21908,CHOCOLATE THIS WAY METAL SIGN,2,2.1,14901,United Kingdom
562840,22937,CHOCOLATE THIS WAY METAL SIGN,1,2.55,14527,United Kingdom
562846,22112,CHOCOLATE THIS WAY METAL SIGN,5,12.46,,United Kingdom
562846,85049g,CHOCOLATE THIS WAY METAL SIGN,1,2.46,,United Kingdom
562878,84596G,CHOCOLATE THIS WAY METAL SIGN,2,0.42,16241,United Kingdom
562907,85049G,CHOCOLATE THIS WAY METAL SIGN,12,1.25,14116,United Kingdom
562928,84596G,CHOCOLATE THIS WAY METAL SIGN,8,0.42,15494,United Kingdom
562928,85038,CHOCOLATE THIS WAY METAL SIGN,24,2.1,15494,United Kingdom
562932,84596G,CHOCOLATE THIS WAY METAL SIGN,3,0.42,16904,United Kingdom
562933,21289,CHOCOLATE THIS WAY METAL SIGN,1,1.25,,United Kingdom
562934,21106,CHOCOLATE THIS WAY METAL SIGN,1,5.79,,United Kingdom
562934,21908,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
562934,85049G,CHOCOLATE THIS WAY METAL SIGN,1,2.46,,United Kingdom
562984,21908,CHOCOLATE THIS WAY METAL SIGN,8,2.1,17841,United Kingdom
563016,22931,CHOCOLATE THIS WAY METAL SIGN,6,2.55,15358,United Kingdom
563016,22935,CHOCOLATE THIS WAY METAL SIGN,6,3.25,15358,United Kingdom
563016,22930,CHOCOLATE THIS WAY METAL SIGN,6,2.55,15358,United Kingdom
563019,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,17340,United Kingdom
563022,21709,CHOCOLATE THIS WAY METAL SIGN,1,4.95,17248,United Kingdom
563031,84596G,CHOCOLATE THIS WAY METAL SIGN,2,0.42,13263,United Kingdom
563038,22725,CHOCOLATE THIS WAY METAL SIGN,24,3.75,16656,United Kingdom
563093,22112,CHOCOLATE THIS WAY METAL SIGN,1,10.79,,United Kingdom
563098,22112,CHOCOLATE THIS WAY METAL SIGN,6,4.95,14911,EIRE
563100,22932,CHOCOLATE THIS WAY METAL SIGN,6,2.55,12381,Norway
563100,22937,CHOCOLATE THIS WAY METAL SIGN,6,2.55,12381,Norway
563166,22112,CHOCOLATE THIS WAY METAL SIGN,24,4.25,18092,United Kingdom
563181,22112,CHOCOLATE THIS WAY METAL SIGN,4,4.95,16612,United Kingdom
563195,21832,CHOCOLATE THIS WAY METAL SIGN,1,3.29,,United Kingdom
563195,21908,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
563195,22112,CHOCOLATE THIS WAY METAL SIGN,1,10.79,,United Kingdom
563195,22930,CHOCOLATE THIS WAY METAL SIGN,1,4.96,,United Kingdom
563213,22725,CHOCOLATE THIS WAY METAL SIGN,1,3.75,16115,United Kingdom
C563220,21289,CHOCOLATE THIS WAY METAL SIGN,-4,1.25,16150,United Kingdom
563252,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,17655,United Kingdom
563345,22932,CHOCOLATE THIS WAY METAL SIGN,6,2.55,12619,Germany
563345,22930,CHOCOLATE THIS WAY METAL SIGN,6,2.55,12619,Germany
563348,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,13078,United Kingdom
563353,22112,CHOCOLATE THIS WAY METAL SIGN,3,4.95,15480,Malta
563354,21908,CHOCOLATE THIS WAY METAL SIGN,1,2.1,15271,United Kingdom
563376,84596G,CHOCOLATE THIS WAY METAL SIGN,16,0.42,15752,United Kingdom
563430,21908,CHOCOLATE THIS WAY METAL SIGN,24,2.1,14918,United Kingdom
563432,22725,CHOCOLATE THIS WAY METAL SIGN,2,3.75,16713,United Kingdom
563439,22725,CHOCOLATE THIS WAY METAL SIGN,1,8.29,,United Kingdom
563443,22932,CHOCOLATE THIS WAY METAL SIGN,6,2.55,12641,Sweden
563444,21908,CHOCOLATE THIS WAY METAL SIGN,5,2.1,16033,United Kingdom
563444,22725,CHOCOLATE THIS WAY METAL SIGN,1,3.75,16033,United Kingdom
563477,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,17097,Spain
563500,21908,CHOCOLATE THIS WAY METAL SIGN,6,2.1,15856,United Kingdom
563505,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,17865,United Kingdom
563522,21832,CHOCOLATE THIS WAY METAL SIGN,7,1.65,17975,United Kingdom
563538,84596G,CHOCOLATE THIS WAY METAL SIGN,8,0.42,17841,United Kingdom
563540,21289,CHOCOLATE THIS WAY METAL SIGN,16,1.25,12473,Germany
563549,85152,CHOCOLATE THIS WAY METAL SIGN,1,4.13,,United Kingdom
563555,22725,CHOCOLATE THIS WAY METAL SIGN,1,3.75,16755,United Kingdom
563557,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,15786,United Kingdom
563565,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,17338,United Kingdom
563579,21289,CHOCOLATE THIS WAY METAL SIGN,1,1.25,,United Kingdom
563585,21832,CHOCOLATE THIS WAY METAL SIGN,1,1.65,17070,United Kingdom
563585,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,17070,United Kingdom
563590,22930,CHOCOLATE THIS WAY METAL SIGN,20,2.6,17450,United Kingdom
563685,22112,CHOCOLATE THIS WAY METAL SIGN,6,4.95,14911,EIRE
563692,22112,CHOCOLATE THIS WAY METAL SIGN,2,4.95,17243,United Kingdom
563697,84596G,CHOCOLATE THIS WAY METAL SIGN,8,0.42,16813,United Kingdom
563728,72741,CHOCOLATE THIS WAY METAL SIGN,18,1.45,17045,United Kingdom
563737,22112,CHOCOLATE THIS WAY METAL SIGN,3,4.95,16261,United Kingdom
563743,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,12828,United Kingdom
563745,84596G,CHOCOLATE THIS WAY METAL SIGN,16,0.42,15159,United Kingdom
563755,85049G,CHOCOLATE THIS WAY METAL SIGN,12,1.25,17612,United Kingdom
563764,21832,CHOCOLATE THIS WAY METAL SIGN,1,1.65,14606,United Kingdom
563819,21908,CHOCOLATE THIS WAY METAL SIGN,48,1.85,14062,United Kingdom
563822,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,16184,United Kingdom
563858,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,18170,United Kingdom
563935,21832,CHOCOLATE THIS WAY METAL SIGN,3,1.65,15547,United Kingdom
563935,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,15547,United Kingdom
563936,72741,CHOCOLATE THIS WAY METAL SIGN,18,1.45,17828,Malta
563937,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,18204,United Kingdom
563946,85049G,CHOCOLATE THIS WAY METAL SIGN,12,1.25,17527,United Kingdom
563946,21709,CHOCOLATE THIS WAY METAL SIGN,4,4.95,17527,United Kingdom
564038,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,16555,United Kingdom
564051,22112,CHOCOLATE THIS WAY METAL SIGN,3,4.95,14265,Unspecified
564055,22112,CHOCOLATE THIS WAY METAL SIGN,9,4.95,13933,United Kingdom
564057,22112,CHOCOLATE THIS WAY METAL SIGN,3,4.95,15296,United Kingdom
564057,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,15296,United Kingdom
564059,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,15796,United Kingdom
564061,85049G,CHOCOLATE THIS WAY METAL SIGN,3,1.25,14505,United Kingdom
564062,22112,CHOCOLATE THIS WAY METAL SIGN,12,4.95,17706,United Kingdom
564065,22937,CHOCOLATE THIS WAY METAL SIGN,6,2.55,15150,United Kingdom
564139,84596G,CHOCOLATE THIS WAY METAL SIGN,1,0.42,16904,United Kingdom
564150,22930,CHOCOLATE THIS WAY METAL SIGN,6,2.55,14936,Channel Islands
564190,21908,CHOCOLATE THIS WAY METAL SIGN,12,2.1,16143,United Kingdom
564199,84596G,CHOCOLATE THIS WAY METAL SIGN,4,0.42,13263,United Kingdom
564199,85049G,CHOCOLATE THIS WAY METAL SIGN,2,1.25,13263,United Kingdom
564201,85049G,CHOCOLATE THIS WAY METAL SIGN,12,1.25,12540,Spain
564224,22112,CHOCOLATE THIS WAY METAL SIGN,6,4.95,15249,United Kingdom
564230,22112,CHOCOLATE THIS WAY METAL SIGN,7,12.46,,United Kingdom
564230,22725,CHOCOLATE THIS WAY METAL SIGN,3,8.29,,United Kingdom
564230,85049g,CHOCOLATE THIS WAY METAL SIGN,5,2.46,,United Kingdom
564256,84596G,CHOCOLATE THIS WAY METAL SIGN,8,0.42,14796,United Kingdom
564256,21908,CHOCOLATE THIS WAY METAL SIGN,4,2.1,14796,United Kingdom
C564299,22725,CHOCOLATE THIS WAY METAL SIGN,-8,3.75,12853,United Kingdom
564316,21709,CHOCOLATE THIS WAY METAL SIGN,4,4.95,13985,United Kingdom
564319,85049G,CHOCOLATE THIS WAY METAL SIGN,1,1.25,15059,United Kingdom
564352,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,14262,United Kingdom
564356,22725,CHOCOLATE THIS WAY METAL SIGN,2,3.75,13969,United Kingdom
564359,22725,CHOCOLATE THIS WAY METAL SIGN,4,3.75,14056,United Kingdom
564363,22112,CHOCOLATE THIS WAY METAL SIGN,3,4.95,15434,United Kingdom
564375,21832,CHOCOLATE THIS WAY METAL SIGN,12,1.65,13078,United Kingdom
564377,72741,CHOCOLATE THIS WAY METAL SIGN,9,1.45,15263,United Kingdom
564379,85038,CHOCOLATE THIS WAY METAL SIGN,6,2.1,16779,United Kingdom
